1415624020125,263.5
1415624020625,263.5
1415624021125,265.5
1415624021625,265.5
1415624022125,265.5
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,264.25
1415624020625,263.5
1415624021125,265.5
1415624021625,265.5
1415624022125,265.5
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,264.5
1415624021125,265.5
1415624021625,265.5
1415624022125,265.5
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.60000000000002274
1415624025625,264.5
1415624021625,265.5
1415624022125,265.5
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.60000000000002274
1415624025625,265.60000000000002274
1415624026125,264.75
1415624022125,265.5
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,264.75
1415624022625,265.5
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.5
1415624027125,264.39999999999997726
1415624023125,265.5
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.5
1415624027125,265.5
1415624027625,264.39999999999997726
1415624023625,265.19999999999998863
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.5
1415624027125,265.5
1415624027625,265.5
1415624028125,265.5
1415624024125,265.19999999999998863
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,264.60000000000002274
1415624024625,265.39999999999997726
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624025125,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,265.16666666666668561
1415624025625,265.16666666666668561
1415624026125,265.5
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,265.33333333333331439
1415624026125,265.5
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,265.33333333333331439
1415624026625,265.85714285714283278
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,265.33333333333331439
1415624027125,265.85714285714283278
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,265.5
1415624027625,265.85714285714283278
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,265.5
1415624028125,265.85714285714283278
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,265.5
1415624028625,266
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,265.5
1415624029125,266
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.5
1415624029625,266
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,266.28571428571427759
1415624034125,265.80000000000001137
1415624030125,266.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.14285714285716722
1415624030625,266.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.14285714285716722
1415624031125,266.14285714285716722
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.875
1415624035625,265.33333333333331439
1415624031625,266.28571428571427759
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.875
1415624035625,265.875
1415624036125,265.5
1415624032125,266.28571428571427759
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.875
1415624035625,265.875
1415624036125,265.875
1415624036625,265.14285714285716722
1415624032625,266.28571428571427759
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.875
1415624035625,265.875
1415624036125,265.875
1415624036625,265.875
1415624037125,265.14285714285716722
1415624033125,266.28571428571427759
1415624033625,265.875
1415624034125,265.875
1415624034625,265.875
1415624035125,265.875
1415624035625,265.875
1415624036125,265.875
1415624036625,265.875
1415624037125,265.875
