1.4156e+12,62650
1.4156e+12,66183
1.4156e+12,59069
1.4156e+12,57218
1.4156e+12,66183
1.4156e+12,59069
1.4156e+12,59084
1.4156e+12,59628
1.4156e+12,59069
1.4156e+12,59084
1.4156e+12,58068
1.4156e+12,61103
1.4156e+12,59084
1.4156e+12,58068
1.4156e+12,60016
1.4156e+12,60113
1.4156e+12,1.1225e+06
1.4156e+12,1.1462e+06
1.4156e+12,1.1388e+06
1.4156e+12,59698
1.4156e+12,1.1462e+06
1.4156e+12,1.1388e+06
1.4156e+12,1.1276e+06
1.4156e+12,1.3463e+06
1.4156e+12,1.1388e+06
1.4156e+12,1.1276e+06
1.4156e+12,1.1332e+06
1.4156e+12,1.3517e+06
1.4156e+12,1.1276e+06
1.4156e+12,1.1332e+06
1.4156e+12,1.1359e+06
1.4156e+12,1.1799e+06
1.4156e+12,9.8121e+05
1.4156e+12,9.8234e+05
1.4156e+12,1.0211e+06
1.4156e+12,1.3366e+06
1.4156e+12,9.8234e+05
1.4156e+12,1.0211e+06
1.4156e+12,9.7164e+05
1.4156e+12,9.7665e+05
1.4156e+12,1.0211e+06
1.4156e+12,9.7164e+05
1.4156e+12,9.7665e+05
1.4156e+12,1.1327e+06
1.4156e+12,9.7164e+05
1.4156e+12,9.7665e+05
1.4156e+12,9.8175e+05
1.4156e+12,1.166e+06
1.4156e+12,9.7665e+05
1.4156e+12,9.8175e+05
1.4156e+12,1.0082e+06
1.4156e+12,1.1522e+06
1.4156e+12,9.8175e+05
1.4156e+12,1.0082e+06
1.4156e+12,9.9802e+05
1.4156e+12,1.137e+06
1.4156e+12,1.0082e+06
1.4156e+12,9.9802e+05
1.4156e+12,9.8424e+05
1.4156e+12,1.1255e+06
1.4156e+12,9.9802e+05
1.4156e+12,9.8424e+05
1.4156e+12,9.7402e+05
1.4156e+12,1.1124e+06
1.4156e+12,9.8424e+05
1.4156e+12,9.7402e+05
1.4156e+12,9.6398e+05
1.4156e+12,1.2265e+06
1.4156e+12,9.7402e+05
1.4156e+12,9.6398e+05
1.4156e+12,1.0609e+06
1.4156e+12,1.1469e+06
1.4156e+12,9.6398e+05
1.4156e+12,1.0609e+06
1.4156e+12,9.9157e+05
1.4156e+12,1.1488e+06
1.4156e+12,1.0609e+06
1.4156e+12,9.9157e+05
1.4156e+12,9.9442e+05
1.4156e+12,61863
1.4156e+12,9.9157e+05
1.4156e+12,8.7865e+05
1.4156e+12,8.7423e+05
1.4156e+12,9.8827e+05
1.4156e+12,8.7865e+05
1.4156e+12,8.7423e+05
1.4156e+12,8.7328e+05
1.4156e+12,1.0181e+06
1.4156e+12,8.7423e+05
1.4156e+12,8.7328e+05
1.4156e+12,8.9909e+05
1.4156e+12,67965
1.4156e+12,8.7328e+05
1.4156e+12,8.9909e+05
1.4156e+12,8.7676e+05
1.4156e+12,1.1269e+06
1.4156e+12,8.9909e+05
1.4156e+12,8.7676e+05
1.4156e+12,8.6178e+05
1.4156e+12,9.773e+05
1.4156e+12,8.7676e+05
1.4156e+12,8.6178e+05
1.4156e+12,8.6199e+05
1.4156e+12,9.9247e+05
1.4156e+12,8.6178e+05
1.4156e+12,8.6199e+05
1.4156e+12,8.7627e+05
1.4156e+12,9.6879e+05
1.4156e+12,8.6199e+05
1.4156e+12,8.7627e+05
1.4156e+12,8.5403e+05
1.4156e+12,8.7853e+05
1.4156e+12,8.7627e+05
1.4156e+12,8.5403e+05
1.4156e+12,8.7853e+05
1.4156e+12,1.1434e+06
1.4156e+12,8.5403e+05
1.4156e+12,8.7853e+05
1.4156e+12,8.7225e+05
1.4156e+12,1.12e+06
1.4156e+12,8.7853e+05
1.4156e+12,8.7225e+05
1.4156e+12,8.5459e+05
1.4156e+12,9.9344e+05
1.4156e+12,8.7225e+05
1.4156e+12,8.5459e+05
1.4156e+12,8.7829e+05
1.4156e+12,9.8021e+05
1.4156e+12,8.5459e+05
1.4156e+12,8.7829e+05
1.4156e+12,8.6633e+05
1.4156e+12,9.8669e+05
1.4156e+12,8.7829e+05
1.4156e+12,8.6633e+05
1.4156e+12,8.6978e+05
1.4156e+12,1.1733e+06
1.4156e+12,8.6633e+05
1.4156e+12,8.6978e+05
1.4156e+12,8.9631e+05
1.4156e+12,1.2225e+06
1.4156e+12,8.6978e+05
1.4156e+12,8.9631e+05
1.4156e+12,9.3197e+05
1.4156e+12,1.1244e+06
1.4156e+12,8.9631e+05
1.4156e+12,9.3197e+05
1.4156e+12,8.587e+05
1.4156e+12,1.1357e+06
1.4156e+12,9.3197e+05
1.4156e+12,8.587e+05
1.4156e+12,8.6834e+05
1.4156e+12,9.8183e+05
1.4156e+12,8.587e+05
1.4156e+12,8.6834e+05
1.4156e+12,8.6651e+05
1.4156e+12,1.1699e+06
1.4156e+12,8.6834e+05
1.4156e+12,8.6651e+05
1.4156e+12,8.9325e+05
1.4156e+12,9.8801e+05
1.4156e+12,8.6651e+05
1.4156e+12,8.9325e+05
1.4156e+12,8.7246e+05
1.4156e+12,1.131e+06
1.4156e+12,8.9325e+05
1.4156e+12,8.7246e+05
1.4156e+12,8.6588e+05
1.4156e+12,1.1387e+06
1.4156e+12,8.7246e+05
1.4156e+12,8.6588e+05
1.4156e+12,8.7151e+05
1.4156e+12,1.1407e+06
1.4156e+12,8.6588e+05
1.4156e+12,8.7151e+05
1.4156e+12,8.7148e+05
1.4156e+12,9.9014e+05
1.4156e+12,8.7151e+05
1.4156e+12,8.7148e+05
1.4156e+12,8.7304e+05
1.4156e+12,1.1565e+06
1.4156e+12,8.7148e+05
1.4156e+12,8.7304e+05
1.4156e+12,8.8364e+05
1.4156e+12,1.1553e+06
1.4156e+12,8.7304e+05
1.4156e+12,8.8364e+05
1.4156e+12,8.7996e+05
1.4156e+12,1.1595e+06
1.4156e+12,8.8364e+05
1.4156e+12,8.7996e+05
1.4156e+12,1.0209e+06
1.4156e+12,1.1417e+06
1.4156e+12,8.7996e+05
1.4156e+12,1.0209e+06
1.4156e+12,8.7128e+05
1.4156e+12,1.172e+06
1.4156e+12,1.0209e+06
1.4156e+12,8.7128e+05
1.4156e+12,8.9325e+05
1.4156e+12,1.1245e+06
1.4156e+12,8.7128e+05
1.4156e+12,8.9325e+05
1.4156e+12,8.5961e+05
1.4156e+12,1.178e+06
1.4156e+12,8.9325e+05
1.4156e+12,8.5961e+05
1.4156e+12,8.9883e+05
1.4156e+12,1.1413e+06
1.4156e+12,8.5961e+05
1.4156e+12,8.9883e+05
1.4156e+12,8.7144e+05
1.4156e+12,1.6686e+06
1.4156e+12,8.9883e+05
1.4156e+12,8.7144e+05
1.4156e+12,1.2669e+06
1.4156e+12,1.0083e+06
1.4156e+12,8.7144e+05
1.4156e+12,1.2669e+06
1.4156e+12,8.9094e+05
1.4156e+12,1.4309e+06
1.4156e+12,1.2669e+06
1.4156e+12,8.9094e+05
1.4156e+12,1.087e+06
1.4156e+12,9.884e+05
1.4156e+12,8.9094e+05
1.4156e+12,1.087e+06
1.4156e+12,8.7267e+05
1.4156e+12,1.1173e+06
1.4156e+12,1.087e+06
1.4156e+12,8.7267e+05
1.4156e+12,8.5566e+05
1.4156e+12,1.1706e+06
1.4156e+12,8.7267e+05
1.4156e+12,8.5566e+05
1.4156e+12,8.9406e+05
1.4156e+12,1.1415e+06
1.4156e+12,8.5566e+05
1.4156e+12,8.9406e+05
1.4156e+12,8.726e+05
1.4156e+12,57366
1.4156e+12,8.9406e+05
1.4156e+12,8.726e+05
1.4156e+12,8.7546e+05
1.4156e+12,1.0172e+06
1.4156e+12,8.726e+05
1.4156e+12,8.7546e+05
1.4156e+12,8.9697e+05
1.4156e+12,9.772e+05
1.4156e+12,8.7546e+05
1.4156e+12,8.9697e+05
1.4156e+12,8.6217e+05
1.4156e+12,1.1469e+06
1.4156e+12,8.9697e+05
1.4156e+12,8.6217e+05
1.4156e+12,8.7595e+05
1.4156e+12,9.7926e+05
1.4156e+12,8.6217e+05
1.4156e+12,8.7595e+05
1.4156e+12,8.6583e+05
1.4156e+12,9.7689e+05
1.4156e+12,8.7595e+05
1.4156e+12,8.6583e+05
1.4156e+12,8.6207e+05
1.4156e+12,9.7107e+05
1.4156e+12,8.6583e+05
1.4156e+12,8.6207e+05
1.4156e+12,8.5829e+05
1.4156e+12,1.1525e+06
1.4156e+12,8.6207e+05
1.4156e+12,8.5829e+05
1.4156e+12,8.815e+05
1.4156e+12,9.8189e+05
1.4156e+12,8.5829e+05
1.4156e+12,8.815e+05
1.4156e+12,8.6756e+05
1.4156e+12,9.9695e+05
1.4156e+12,8.815e+05
1.4156e+12,8.6756e+05
1.4156e+12,8.7895e+05
1.4156e+12,1.012e+06
1.4156e+12,8.6756e+05
1.4156e+12,8.7895e+05
1.4156e+12,8.9316e+05
1.4156e+12,9.7218e+05
1.4156e+12,8.7895e+05
1.4156e+12,8.9316e+05
1.4156e+12,8.5792e+05
1.4156e+12,9.8903e+05
1.4156e+12,8.9316e+05
1.4156e+12,8.5792e+05
1.4156e+12,8.7176e+05
1.4156e+12,1.0543e+06
1.4156e+12,8.5792e+05
1.4156e+12,8.7176e+05
1.4156e+12,9.2993e+05
1.4156e+12,9.7835e+05
1.4156e+12,8.7176e+05
1.4156e+12,9.2993e+05
1.4156e+12,8.6385e+05
1.4156e+12,9.8417e+05
1.4156e+12,9.2993e+05
1.4156e+12,8.6385e+05
1.4156e+12,8.6809e+05
1.4156e+12,1.1573e+06
1.4156e+12,8.6385e+05
1.4156e+12,8.6809e+05
1.4156e+12,8.8214e+05
1.4156e+12,9.9616e+05
1.4156e+12,8.6809e+05
1.4156e+12,8.8214e+05
1.4156e+12,8.7902e+05
1.4156e+12,9.8879e+05
1.4156e+12,8.8214e+05
1.4156e+12,8.7902e+05
1.4156e+12,8.719e+05
1.4156e+12,1.1497e+06
1.4156e+12,8.7902e+05
1.4156e+12,8.719e+05
1.4156e+12,8.7662e+05
1.4156e+12,9.9045e+05
1.4156e+12,8.719e+05
1.4156e+12,8.7662e+05
1.4156e+12,8.7455e+05
1.4156e+12,1.1283e+06
1.4156e+12,8.7662e+05
1.4156e+12,8.7455e+05
1.4156e+12,8.63e+05
1.4156e+12,9.6966e+05
1.4156e+12,8.7455e+05
1.4156e+12,8.63e+05
1.4156e+12,8.5832e+05
1.4156e+12,1.1365e+06
1.4156e+12,8.63e+05
1.4156e+12,8.5832e+05
1.4156e+12,8.6872e+05
1.4156e+12,1.1276e+06
1.4156e+12,8.5832e+05
1.4156e+12,8.6872e+05
1.4156e+12,8.6221e+05
1.4156e+12,1.7154e+06
1.4156e+12,8.6872e+05
1.4156e+12,8.6221e+05
1.4156e+12,8.872e+05
1.4156e+12,1.132e+06
1.4156e+12,8.6221e+05
1.4156e+12,8.872e+05
1.4156e+12,8.6326e+05
1.4156e+12,1.1385e+06
1.4156e+12,8.872e+05
1.4156e+12,8.6326e+05
1.4156e+12,8.7105e+05
1.4156e+12,1.3424e+06
1.4156e+12,8.6326e+05
1.4156e+12,8.7105e+05
1.4156e+12,8.6255e+05
1.4156e+12,1.1428e+06
1.4156e+12,8.7105e+05
1.4156e+12,8.6255e+05
1.4156e+12,8.7438e+05
1.4156e+12,1.1236e+06
1.4156e+12,8.6255e+05
1.4156e+12,8.7438e+05
1.4156e+12,8.5929e+05
1.4156e+12,1.0432e+06
1.4156e+12,8.7438e+05
1.4156e+12,8.5929e+05
1.4156e+12,9.2069e+05
1.4156e+12,1.1436e+06
1.4156e+12,8.5929e+05
1.4156e+12,9.2069e+05
1.4156e+12,8.7093e+05
1.4156e+12,9.8212e+05
1.4156e+12,9.2069e+05
1.4156e+12,8.7093e+05
1.4156e+12,8.6759e+05
1.4156e+12,1.3536e+06
1.4156e+12,8.7093e+05
1.4156e+12,8.6759e+05
1.4156e+12,8.6768e+05
1.4156e+12,1.1368e+06
1.4156e+12,8.6759e+05
1.4156e+12,8.6768e+05
1.4156e+12,8.6597e+05
1.4156e+12,1.1798e+06
1.4156e+12,8.6768e+05
1.4156e+12,8.6597e+05
1.4156e+12,8.9928e+05
1.4156e+12,1.1446e+06
1.4156e+12,8.6597e+05
1.4156e+12,8.9928e+05
1.4156e+12,8.7432e+05
1.4156e+12,9.933e+05
1.4156e+12,8.9928e+05
1.4156e+12,8.7432e+05
1.4156e+12,8.7597e+05
1.4156e+12,1.1376e+06
1.4156e+12,8.7432e+05
1.4156e+12,8.7597e+05
1.4156e+12,8.683e+05
1.4156e+12,1.1209e+06
1.4156e+12,8.7597e+05
1.4156e+12,8.683e+05
1.4156e+12,8.5644e+05
1.4156e+12,1.1556e+06
1.4156e+12,8.683e+05
1.4156e+12,8.5644e+05
1.4156e+12,8.8158e+05
1.4156e+12,1.1589e+06
1.4156e+12,8.5644e+05
1.4156e+12,8.8158e+05
1.4156e+12,8.8468e+05
1.4156e+12,1.1479e+06
1.4156e+12,8.8158e+05
1.4156e+12,8.8468e+05
1.4156e+12,8.7475e+05
1.4156e+12,9.6205e+05
1.4156e+12,8.8468e+05
1.4156e+12,8.7475e+05
1.4156e+12,8.4879e+05
1.4156e+12,1.1195e+06
1.4156e+12,8.7475e+05
1.4156e+12,8.4879e+05
1.4156e+12,8.5451e+05
1.4156e+12,9.7532e+05
1.4156e+12,8.4879e+05
1.4156e+12,8.5451e+05
1.4156e+12,8.5982e+05
1.4156e+12,1.1394e+06
1.4156e+12,8.5451e+05
1.4156e+12,8.5982e+05
1.4156e+12,8.715e+05
1.4156e+12,1.1571e+06
1.4156e+12,8.5982e+05
1.4156e+12,8.715e+05
